Time (GMT-04:00),Transverse accel - peaks,Longitudinal accel - peaks,Heat flux - average,Skin temp - average,Transverse accel - average,Longitudinal accel - average,Near-body temp - average,Transverse accel - MAD,Longitudinal accel - MAD,Step Counter,GSR - average,Lying down,Sleep,Physical Activity,Energy expenditure,Sedentary,Moderate,Vigorous,Very Vigorous,METS
39015.5770833,43.0,35.0,96.5130310059,31.3804721832,-0.78532654047,0.610782027245,31.032579422,0.230857148767,0.133868515491,0.0,0.0696067586541,0.0,0.0,0.0,1.61301505566,1.0,0.0,0.0,0.0,1.21922922134
39015.5777778,42.0,20.0,98.2843780518,31.4022693634,-0.78532654047,0.614965438843,31.05427742,0.181387752295,0.117134951055,0.0,0.0696067586541,0.0,0.0,0.0,1.61551558971,1.0,0.0,0.0,0.0,1.22111928463
39015.5784722,125.0,7.0,99.1895370483,31.4240722656,-0.843040823936,0.535480976105,31.0759792328,0.230857148767,0.100401386619,0.0,0.0696067586541,0.0,0.0,0.0,1.60282218456,1.0,0.0,0.0,0.0,1.21152472496
39015.5791667,102.0,37.0,99.806137085,31.4458827972,-0.826551020145,0.531297564507,31.0976886749,0.230857148767,0.133868515491,0.0,0.0696067586541,0.0,0.0,0.0,1.61371040344,1.0,0.0,0.0,0.0,1.2197548151
39015.5798611,88.0,16.0,99.5554885864,31.4676971436,-0.818306148052,0.531297564507,31.1194038391,0.197877556086,0.117134951055,0.0,0.0696067586541,0.0,0.0,0.0,1.61551558971,1.0,0.0,0.0,0.0,1.22111928463
39015.5805556,103.0,66.0,99.3047714233,31.4895210266,-0.847163259983,0.451813161373,31.1411247253,0.3462857306,0.23426990211,0.0,0.0703395679593,0.0,0.0,0.0,1.67682230473,1.0,0.0,0.0,0.0,1.26745915413
39015.58125,20.0,17.0,99.6327590942,31.5113487244,-0.867775559425,0.401612460613,31.1411247253,0.115428574383,0.100401386619,0.0,0.0703395679593,0.0,0.0,0.0,1.64926278591,1.0,0.0,0.0,0.0,1.24662780762
39015.5819444,62.0,71.0,99.3433685303,31.5113487244,-0.805938780308,0.497830450535,31.162853241,0.412244915962,0.267737030983,0.0,0.0696067586541,0.0,0.0,0.0,1.70141839981,1.0,0.0,0.0,0.0,1.28605055809
39015.5826389,11.0,2.0,93.5550765991,31.5113487244,-0.566836774349,0.832501769066,31.162853241,0.115428574383,0.100401386619,0.0,0.0681411549449,0.0,0.0,0.0,1.66026985645,1.0,0.0,0.0,0.0,1.25494766235
39015.5833333,18.0,5.0,86.0636901855,31.5331840515,-0.566836774349,0.832501769066,31.2063274384,0.131918370724,0.100401386619,0.0,0.0674083530903,0.0,0.0,0.0,1.61685371399,1.0,0.0,0.0,0.0,1.22213077545
39015.5840278,34.0,9.0,81.4636230469,31.5550251007,-0.566836774349,0.832501769066,31.2280731201,0.131918370724,0.117134951055,0.0,0.0674083530903,0.0,0.0,0.0,1.60380423069,1.0,0.0,0.0,0.0,1.21226704121
39015.5847222,88.0,36.0,78.3423614502,31.5987281799,-0.6492857337,0.694449841976,31.2715835571,0.29681634903,0.184069216251,0.0,0.0674083530903,0.0,0.0,0.0,1.64499723911,1.0,0.0,0.0,0.0,1.24340355396
39015.5854167,177.0,94.0,79.5686569214,31.6424560547,-0.686387777328,0.568948090076,31.3368988037,0.527673482895,0.284470587969,0.0,0.0681411549449,0.0,0.0,0.0,1.53076338768,1.0,0.0,0.0,0.0,1.15705764294
39015.5861111,94.0,23.0,78.7316818237,31.6643295288,-0.599816322327,0.707000017166,31.3586826324,0.197877556086,0.133868515491,0.0,0.0681411549449,0.0,0.0,0.0,1.70012390614,1.0,0.0,0.0,0.0,1.28507208824
39015.5868056,93.0,37.0,78.7649917603,31.6862106323,-0.608061254025,0.698633253574,31.3804721832,0.197877556086,0.133868515491,0.0,0.0681411549449,0.0,0.0,0.0,1.66105163097,1.0,0.0,0.0,0.0,1.2555385828
39015.5875,181.0,169.0,79.6356964111,31.6862106323,-0.418428570032,0.811584770679,31.3804721832,0.873959183693,0.518740475178,0.0,0.0674083530903,0.0,0.0,0.0,1.71897768974,1.0,0.0,0.0,0.0,1.29932308197
39015.5881944,214.0,209.0,80.2499694824,31.7080974579,-0.237040817738,0.966370284557,31.3804721832,0.742040812969,0.652608990669,3.0,0.0681411549449,0.0,0.0,0.0,1.91192388535,1.0,0.0,0.0,0.0,1.44516527653
39015.5888889,125.0,122.0,80.2838745117,31.7299919128,-0.241163268685,0.970553636551,31.4240722656,0.412244915962,0.384871989489,0.0,0.0688739567995,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.5895833,106.0,77.0,79.7707901001,31.7737979889,-0.14634694159,0.999837398529,31.4676971436,0.263836741447,0.217536330223,0.0,0.0688739567995,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.5902778,267.0,200.0,78.6421356201,31.7957115173,-0.0350408181548,1.00820422173,31.4895210266,0.67608165741,0.368138432503,0.0,0.0696067586541,0.0,0.0,0.0,1.56940817833,1.0,0.0,0.0,0.0,1.1862680912
39015.5909722,174.0,115.0,79.0005111694,31.8395576477,-0.298877567053,0.891069233418,31.5113487244,0.428734719753,0.317937731743,0.0,0.0696067586541,0.0,0.0,0.0,1.56954848766,1.0,0.0,0.0,0.0,1.18637418747
39015.5916667,267.0,227.0,83.107131958,31.8614902496,-0.401938796043,0.79903459549,31.5331840515,0.593632698059,0.435072660446,0.0,0.0703395679593,0.0,0.0,0.0,1.8125231266,1.0,0.0,0.0,0.0,1.37003135681
39015.5923611,270.0,292.0,86.0158462524,31.8614902496,-0.133979588747,0.953820109367,31.5550251007,0.659591853619,0.585674762726,0.0,0.0703395679593,0.0,0.0,0.0,1.90857577324,1.0,0.0,0.0,0.0,1.44263458252
39015.5930556,240.0,238.0,86.9248046875,31.883430481,-0.191693887115,0.966370284557,31.5550251007,0.643102049828,0.518740475178,0.0,0.0703395679593,0.0,0.0,0.0,1.94512975216,1.0,0.0,0.0,0.0,1.47026467323
39015.59375,176.0,158.0,87.2157363892,31.883430481,-0.195816338062,0.895252645016,31.5550251007,1.02236735821,0.9872803092,10.0,0.0703395679593,0.0,0.0,0.0,2.10034108162,1.0,0.0,0.0,0.0,1.58758413792
39015.5944444,166.0,164.0,88.9243087769,31.8614902496,-0.54210203886,0.769750893116,31.5331840515,0.824489831924,0.635875463486,0.0,0.0703395679593,0.0,0.0,0.0,2.10358333588,1.0,0.0,0.0,0.0,1.59003484249
39015.5951389,59.0,22.0,87.2157363892,31.883430481,-0.723489820957,0.677716255188,31.5550251007,0.197877556086,0.133868515491,0.0,0.0703395679593,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.5958333,115.0,46.0,86.0158462524,31.8614902496,-0.711122453213,0.707000017166,31.5331840515,0.247346937656,0.150602072477,0.0,0.0703395679593,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.5965278,119.0,58.0,85.7249908447,31.8614902496,-0.70287758112,0.715366780758,31.5331840515,0.247346937656,0.184069216251,0.0,0.0703395679593,0.0,0.0,0.0,1.68231725693,1.0,0.0,0.0,0.0,1.2716126442
39015.5972222,206.0,158.0,86.0158462524,31.8614902496,-0.570959210396,0.765567481518,31.5331840515,0.67608165741,0.41833910346,0.0,0.0703395679593,0.0,0.0,0.0,1.70346462727,1.0,0.0,0.0,0.0,1.28759729862
39015.5979167,46.0,3.0,86.8884124756,31.8614902496,-0.686387777328,0.698633253574,31.5331840515,0.181387752295,0.100401386619,0.0,0.0696067586541,0.0,0.0,0.0,1.71866583824,1.0,0.0,0.0,0.0,1.2990874052
39015.5986111,70.0,3.0,87.4701080322,31.8614902496,-0.694632649422,0.690266430378,31.5331840515,0.197877556086,0.100401386619,0.0,0.0696067586541,0.0,0.0,0.0,1.63971042633,1.0,0.0,0.0,0.0,1.23940742016
39015.5993056,89.0,13.0,88.0517959595,31.8614902496,-0.698755145073,0.686083078384,31.5331840515,0.214367359877,0.100401386619,0.0,0.0696067586541,0.0,0.0,0.0,1.59646272659,1.0,0.0,0.0,0.0,1.20671784878
39015.6,77.0,5.0,88.3426361084,31.8614902496,-0.694632649422,0.686083078384,31.5331840515,0.197877556086,0.100401386619,0.0,0.0696067586541,0.0,0.0,0.0,1.58675456047,1.0,0.0,0.0,0.0,1.19937968254
39015.6006944,88.0,35.0,88.6334762573,31.8614902496,-0.657530605793,0.707000017166,31.5331840515,0.214367359877,0.133868515491,0.0,0.0696067586541,0.0,0.0,0.0,1.60844707489,1.0,0.0,0.0,0.0,1.21577644348
39015.6013889,53.0,11.0,89.2522201538,31.883430481,-0.641040861607,0.715366780758,31.5331840515,0.164897963405,0.100401386619,0.0,0.0696067586541,0.0,0.0,0.0,1.60353350639,1.0,0.0,0.0,0.0,1.21206235886
39015.6020833,54.0,12.0,90.1249542236,31.883430481,-0.657530605793,0.711183428764,31.5550251007,0.164897963405,0.117134951055,0.0,0.0696067586541,0.0,0.0,0.0,1.60536706448,1.0,0.0,0.0,0.0,1.21344828606
39015.6027778,61.0,8.0,90.1623840332,31.9053764343,-0.657530605793,0.711183428764,31.5550251007,0.181387752295,0.100401386619,0.0,0.0696067586541,0.0,0.0,0.0,1.59688723087,1.0,0.0,0.0,0.0,1.20703864098
39015.6034722,42.0,9.0,90.1623840332,31.9053764343,-0.665775537491,0.707000017166,31.5550251007,0.164897963405,0.100401386619,0.0,0.0696067586541,0.0,0.0,0.0,1.59057557583,1.0,0.0,0.0,0.0,1.20226788521
39015.6041667,65.0,7.0,90.7443695068,31.9053764343,-0.674020409584,0.707000017166,31.5768737793,0.181387752295,0.100401386619,0.0,0.0696067586541,0.0,0.0,0.0,1.58750152588,1.0,0.0,0.0,0.0,1.19994425774
39015.6048611,95.0,83.0,91.9083023071,31.9053764343,-0.739979624748,0.660982728004,31.5768737793,0.461714297533,0.23426990211,0.0,0.0696067586541,0.0,0.0,0.0,1.66072547436,1.0,0.0,0.0,0.0,1.25529205799
39015.6055556,33.0,19.0,93.9837341309,31.9273300171,-0.867775559425,0.472730100155,31.5768737793,0.148408174515,0.100401386619,0.0,0.0703395679593,0.0,0.0,0.0,1.64399945736,1.0,0.0,0.0,0.0,1.24264931679
39015.60625,30.0,25.0,95.1479034424,31.9273300171,-0.847163259983,0.506197214127,31.5768737793,0.164897963405,0.117134951055,0.0,0.0703395679593,0.0,0.0,0.0,1.62317562103,1.0,0.0,0.0,0.0,1.22690927982
39015.6069444,27.0,20.0,95.1479034424,31.9273300171,-0.851285755634,0.451813161373,31.5768737793,0.164897963405,0.100401386619,0.0,0.0703395679593,0.0,0.0,0.0,1.60039234161,1.0,0.0,0.0,0.0,1.20968806744
39015.6076389,42.0,37.0,95.1479034424,31.9273300171,-0.801816344261,0.489463686943,31.5768737793,0.230857148767,0.184069216251,0.0,0.0696067586541,0.0,0.0,0.0,1.64021515846,1.0,0.0,0.0,0.0,1.23978888988
39015.6083333,116.0,92.0,94.8568649292,31.9273300171,-0.59569388628,0.794851243496,31.5768737793,0.544163286686,0.351404845715,0.0,0.0967220067978,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6090278,106.0,48.0,92.2374038696,31.9273300171,-0.694632649422,0.715366780758,31.5987281799,0.263836741447,0.167335644364,0.0,0.078400567174,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6097222,38.0,19.0,91.4021606445,31.9492893219,-0.70287758112,0.707000017166,31.5987281799,0.164897963405,0.117134951055,0.0,0.0769349113107,0.0,0.0,0.0,1.6746712923,1.0,0.0,0.0,0.0,1.26583325863
39015.6104167,69.0,18.0,91.6933135986,31.9492893219,-0.70287758112,0.715366780758,31.6205883026,0.214367359877,0.117134951055,0.0,0.075469262898,0.0,0.0,0.0,1.62890911102,1.0,0.0,0.0,0.0,1.23124301434
39015.6111111,219.0,45.0,92.6051635742,31.9712562561,-0.694632649422,0.681899666786,31.6205883026,0.494693875313,0.184069216251,0.0,0.0747364461422,0.0,0.0,0.0,1.50290465355,1.0,0.0,0.0,0.0,1.13600003719
39015.6118056,327.0,10.0,92.3139266968,31.9712562561,-0.70287758112,0.652615904808,31.6205883026,0.692571461201,0.117134951055,0.0,0.0732708126307,0.0,0.0,0.0,1.49884271622,1.0,0.0,0.0,0.0,1.13292980194
39015.6125,288.0,16.0,91.1489639282,31.9712562561,-0.707000017166,0.652615904808,31.6424560547,0.610122442245,0.117134951055,0.0,0.0725379958749,0.0,0.0,0.0,1.49250304699,1.0,0.0,0.0,0.0,1.12813782692
39015.6131944,189.0,2.0,90.604347229,31.9932289124,-0.70287758112,0.652615904808,31.6643295288,0.3462857306,0.0836678221822,0.0,0.0725379958749,0.0,0.0,0.0,1.46346640587,1.0,0.0,0.0,0.0,1.10618984699
39015.6138889,170.0,18.0,90.3888778687,32.037197113,-0.707000017166,0.656799316406,31.6862106323,0.37926530838,0.100401386619,0.0,0.0718051791191,0.0,0.0,0.0,1.45292389393,1.0,0.0,0.0,0.0,1.09822118282
39015.6145833,115.0,58.0,90.7185516357,32.0591888428,-0.678142905235,0.660982728004,31.7299919128,0.362775504589,0.184069216251,0.0,0.0732708126307,0.0,0.0,0.0,1.63313174248,1.0,0.0,0.0,0.0,1.23443484306
39015.6152778,14.0,13.0,92.5068740845,32.0811882019,-0.89251023531,0.389062285423,31.7518901825,0.0989387780428,0.0836678221822,0.0,0.0740036219358,0.0,0.0,0.0,1.62128210068,1.0,0.0,0.0,0.0,1.22547805309
39015.6159722,13.0,10.0,94.296257019,32.1031951904,-0.888387799263,0.401612460613,31.7518901825,0.115428574383,0.0836678221822,0.0,0.0732708126307,0.0,0.0,0.0,1.59110152721,1.0,0.0,0.0,0.0,1.20266544819
39015.6166667,6.0,2.0,96.0866928101,32.1252098083,-0.884265303612,0.414162635803,31.7737979889,0.115428574383,0.0836678221822,0.0,0.0732708126307,0.0,0.0,0.0,1.57336509228,1.0,0.0,0.0,0.0,1.18925893307
39015.6173611,91.0,28.0,96.9621276855,32.1252098083,-0.871897995472,0.435079604387,31.7737979889,0.247346937656,0.100401386619,0.0,0.0732708126307,0.0,0.0,0.0,1.58176481724,1.0,0.0,0.0,0.0,1.19560813904
39015.6180556,58.0,28.0,96.9621276855,32.1252098083,-0.834795951843,0.455996543169,31.7737979889,0.197877556086,0.133868515491,0.0,0.0732708126307,0.0,0.0,0.0,1.61290752888,1.0,0.0,0.0,0.0,1.21914792061
39015.61875,72.0,53.0,96.6703186035,32.1252098083,-0.678142905235,0.606598615646,31.7737979889,0.29681634903,0.200802773237,0.0,0.0732708126307,0.0,0.0,0.0,1.6702311039,1.0,0.0,0.0,0.0,1.26247704029
39015.6194444,18.0,1.0,96.0866928101,32.1252098083,-0.570959210396,0.723733603954,31.7737979889,0.131918370724,0.0836678221822,0.0,0.0725379958749,0.0,0.0,0.0,1.63623917103,1.0,0.0,0.0,0.0,1.2367836237
39015.6201389,21.0,2.0,96.0866928101,32.1252098083,-0.570959210396,0.723733603954,31.7737979889,0.131918370724,0.0836678221822,0.0,0.0725379958749,0.0,0.0,0.0,1.5956813097,1.0,0.0,0.0,0.0,1.20612716675
39015.6208333,32.0,2.0,96.1268081665,32.1472320557,-0.575081646442,0.723733603954,31.7957115173,0.148408174515,0.0836678221822,0.0,0.0725379958749,0.0,0.0,0.0,1.57419276237,1.0,0.0,0.0,0.0,1.18988454342
39015.6215278,42.0,26.0,95.2510910034,32.1472320557,-0.723489820957,0.585681676865,31.7957115173,0.214367359877,0.117134951055,0.0,0.0718051791191,0.0,0.0,0.0,1.59294176102,1.0,0.0,0.0,0.0,1.20405638218
39015.6222222,35.0,7.0,96.1268081665,32.1472320557,-0.851285755634,0.497830450535,31.7957115173,0.148408174515,0.0836678221822,0.0,0.0718051791191,0.0,0.0,0.0,1.58762955666,1.0,0.0,0.0,0.0,1.20004105568
39015.6229167,62.0,18.0,97.0025100708,32.1472320557,-0.851285755634,0.502013862133,31.7957115173,0.148408174515,0.100401386619,0.0,0.0718051791191,0.0,0.0,0.0,1.58968269825,1.0,0.0,0.0,0.0,1.20159292221
39015.6236111,44.0,27.0,97.2944030762,32.1472320557,-0.851285755634,0.502013862133,31.8176307678,0.131918370724,0.100401386619,0.0,0.0718051791191,0.0,0.0,0.0,1.59271621704,1.0,0.0,0.0,0.0,1.2038859129
39015.6243056,7.0,2.0,97.3349685669,32.1692581177,-0.851285755634,0.497830450535,31.8176307678,0.115428574383,0.0836678221822,0.0,0.0725379958749,0.0,0.0,0.0,1.5828281641,1.0,0.0,0.0,0.0,1.19641184807
39015.625,42.0,36.0,96.4994125366,32.1912918091,-0.797693908215,0.485280275345,31.8395576477,0.197877556086,0.133868515491,0.0,0.0725379958749,0.0,0.0,0.0,1.60810041428,1.0,0.0,0.0,0.0,1.21551442146
39015.6256944,12.0,3.0,95.3310852051,32.1912918091,-0.789448976517,0.493647068739,31.8395576477,0.115428574383,0.0669342577457,0.0,0.0718051791191,0.0,0.0,0.0,1.58272147179,1.0,0.0,0.0,0.0,1.19633114338
39015.6263889,37.0,29.0,95.6231689453,32.1912918091,-0.735857188702,0.543847739697,31.8395576477,0.148408174515,0.100401386619,0.0,0.0718051791191,0.0,0.0,0.0,1.58037889004,1.0,0.0,0.0,0.0,1.1945605278
39015.6270833,49.0,36.0,95.9152526855,32.1912918091,-0.6492857337,0.589865088463,31.8395576477,0.230857148767,0.167335644364,0.0,0.0718051791191,0.0,0.0,0.0,1.62721216679,1.0,0.0,0.0,0.0,1.22996032238
39015.6277778,107.0,88.0,95.6231689453,32.1912918091,-0.385448992252,0.782301068306,31.8395576477,0.362775504589,0.251003473997,0.0,0.0740036219358,0.0,0.0,0.0,1.70514345169,1.0,0.0,0.0,0.0,1.28886628151
39015.6284722,71.0,48.0,91.2027893066,32.1692581177,-0.496755123138,0.857602119446,31.8395576477,0.181387752295,0.150602072477,0.0,0.0725379958749,0.0,0.0,0.0,1.70216798782,1.0,0.0,0.0,0.0,1.28661715984
39015.6291667,109.0,84.0,91.2027893066,32.1692581177,-0.488510221243,0.836685121059,31.8395576477,0.313306123018,0.217536330223,0.0,0.0725379958749,0.0,0.0,0.0,1.71472811699,1.0,0.0,0.0,0.0,1.29611098766
39015.6298611,75.0,20.0,93.2469787598,32.1692581177,-0.517367362976,0.824134945869,31.8395576477,0.197877556086,0.117134951055,0.0,0.0725379958749,0.0,0.0,0.0,1.67230629921,1.0,0.0,0.0,0.0,1.26404559612
39015.6305556,12.0,0.0,94.7469024658,32.1912918091,-0.496755123138,0.840868532658,31.8395576477,0.115428574383,0.0836678221822,0.0,0.0725379958749,0.0,0.0,0.0,1.61693322659,1.0,0.0,0.0,0.0,1.22219085693
39015.63125,169.0,56.0,95.0389938354,32.1912918091,-0.711122453213,0.686083078384,31.8395576477,0.461714297533,0.217536330223,0.0,0.0725379958749,0.0,0.0,0.0,1.50293767452,1.0,0.0,0.0,0.0,1.13602507114
39015.6319444,104.0,7.0,95.3310852051,32.1912918091,-0.752346932888,0.656799316406,31.8395576477,0.230857148767,0.0836678221822,0.0,0.0681411549449,0.0,0.0,0.0,1.61372625828,1.0,0.0,0.0,0.0,1.21976673603
39015.6326389,90.0,27.0,95.3712234497,32.2133331299,-0.760591864586,0.648432552814,31.8614902496,0.263836741447,0.100401386619,0.0,0.0666755586863,0.0,0.0,0.0,1.59034907818,1.0,0.0,0.0,0.0,1.20209670067
39015.6333333,39.0,29.0,93.9501113892,32.2353820801,-0.760591864586,0.614965438843,31.883430481,0.197877556086,0.117134951055,0.0,0.0674083530903,0.0,0.0,0.0,1.5896140337,1.0,0.0,0.0,0.0,1.20154106617
39015.6340278,118.0,39.0,90.8128128052,32.279499054,-0.801816344261,0.573131501675,31.9273300171,0.263836741447,0.133868515491,0.0,0.0681411549449,0.0,0.0,0.0,1.60773301125,1.0,0.0,0.0,0.0,1.21523666382
39015.6347222,181.0,38.0,91.3977737427,32.279499054,-0.77295923233,0.631698966026,31.9492893219,0.37926530838,0.133868515491,0.0,0.0666755586863,0.0,0.0,0.0,1.49430775642,1.0,0.0,0.0,0.0,1.12950193882
39015.6354167,103.0,18.0,93.4450759888,32.279499054,-0.764714300632,0.644249141216,31.9492893219,0.214367359877,0.117134951055,0.0,0.0659427642822,0.0,0.0,0.0,1.61421394348,1.0,0.0,0.0,0.0,1.22013545036
39015.6361111,66.0,26.0,94.3626174927,32.3015670776,-0.768836736679,0.640065789223,31.9492893219,0.197877556086,0.100401386619,0.0,0.0652099698782,0.0,0.0,0.0,1.59555625916,1.0,0.0,0.0,0.0,1.20603263378
39015.6368056,62.0,17.0,95.5327682495,32.3015670776,-0.77295923233,0.631698966026,31.9492893219,0.197877556086,0.0836678221822,0.0,0.0652099698782,0.0,0.0,0.0,1.57109212875,1.0,0.0,0.0,0.0,1.18754088879
39015.6375,277.0,297.0,96.9953994751,32.3015670776,-0.480265319347,0.736283779144,31.9712562561,1.97877550125,1.58968865871,7.0,0.0688739567995,0.0,0.0,0.0,1.96956455708,1.0,0.0,0.0,0.0,1.48873412609
39015.6381944,291.0,225.0,93.4849777222,32.3015670776,-0.0927551090717,0.874335646629,31.9712562561,2.85273480415,2.54350185394,70.0,0.0696067586541,0.0,0.0,1.0,4.61728668213,0.0,1.0,0.0,0.0,3.49006700516
39015.6388889,401.0,241.0,93.9900054932,32.2574386597,-0.191693887115,0.949636697769,31.9273300171,3.33093881607,3.11244297028,104.0,0.0637443885207,0.0,0.0,1.0,5.40352582932,0.0,1.0,0.0,0.0,4.08436155319
39015.6395833,370.0,284.0,102.340423584,32.1912918091,-0.249408170581,0.886885821819,31.8176307678,3.47934699059,2.74430465698,73.0,0.0622788183391,0.0,0.0,1.0,5.73600101471,0.0,1.0,0.0,0.0,4.33566951752
39015.6402778,302.0,288.0,106.255523682,32.1031951904,-0.661653101444,0.677716255188,31.7299919128,1.2037551403,1.02074742317,4.0,0.0652099698782,0.0,0.0,0.0,3.63474440575,1.0,0.0,0.0,0.0,2.74739313126
39015.6409722,326.0,343.0,103.50440979,32.037197113,-0.632795929909,0.753017306328,31.6643295288,0.840979635715,0.93707960844,0.0,0.0630116015673,0.0,0.0,0.0,2.42237567902,1.0,0.0,0.0,0.0,1.83100032806
39015.6416667,248.0,270.0,101.632148743,31.9712562561,-0.599816322327,0.794851243496,31.6205883026,0.692571461201,0.635875463486,0.0,0.061546035111,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6423611,217.0,218.0,99.2624588013,31.9492893219,-0.59569388628,0.782301068306,31.5768737793,0.577142894268,0.568941175938,0.0,0.0608132556081,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6430556,173.0,152.0,96.8545837402,31.9053764343,-0.583326518536,0.79903459549,31.5550251007,0.37926530838,0.334671288729,0.0,0.0593477040529,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.64375,237.0,247.0,98.600151062,31.9053764343,-0.537979602814,0.794851243496,31.5550251007,0.692571461201,0.602408289909,0.0,0.0600804798305,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6444444,231.0,223.0,97.7273788452,31.9053764343,-0.768836736679,0.606598615646,31.5550251007,1.15428578854,0.836678206921,4.0,0.0608132556081,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6451389,363.0,382.0,92.1992797852,31.9053764343,-0.867775559425,0.451813161373,31.5768737793,1.13779592514,0.920346021652,0.0,0.0608132556081,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6458333,237.0,228.0,87.2889633179,31.9273300171,-0.847163259983,0.502013862133,31.5987281799,0.857469439507,0.619141876698,0.0,0.0608132556081,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6465278,318.0,291.0,82.9930496216,31.9712562561,-0.884265303612,0.439262986183,31.6643295288,0.972898006439,0.719543278217,0.0,0.0608132556081,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6472222,308.0,319.0,77.8513259888,32.037197113,-0.78532654047,0.451813161373,31.7299919128,1.74791836739,1.20481657982,3.0,0.0652099698782,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6479167,223.0,202.0,75.3273925781,32.1031951904,-0.575081646442,0.681899666786,31.7957115173,1.86334693432,1.20481657982,18.0,0.0674083530903,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6486111,2.0,0.0,73.9680404663,32.1692581177,-0.533857166767,0.824134945869,31.8614902496,0.0824489817023,0.0836678221822,0.0,0.0630116015673,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6493056,13.0,1.0,74.6539535522,32.2353820801,-0.533857166767,0.828318357468,31.9273300171,0.0989387780428,0.0669342577457,0.0,0.0630116015673,0.0,0.0,0.0,1.70078217983,1.0,0.0,0.0,0.0,1.28556966782
39015.65,283.0,273.0,79.0758132935,32.2574386597,-0.286510199308,0.874335646629,31.9492893219,2.19314289093,2.02476119995,41.0,0.061546035111,0.0,0.0,0.0,2.06642699242,1.0,0.0,0.0,0.0,1.5619494915
39015.6506944,276.0,269.0,81.3796920776,32.2353820801,-0.043285716325,0.945453286171,31.9273300171,1.58302044868,1.37215232849,12.0,0.0608132556081,0.0,0.0,0.0,2.38831186295,1.0,0.0,0.0,0.0,1.80525255203
39015.6513889,127.0,68.0,86.2750930786,32.1912918091,-0.583326518536,0.77393424511,31.8614902496,0.329795926809,0.267737030983,0.0,0.0608132556081,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6520833,81.0,29.0,88.8284072876,32.1472320557,-0.641040861607,0.744650542736,31.8176307678,0.214367359877,0.133868515491,0.0,0.0600804798305,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6527778,177.0,130.0,93.7520828247,32.1252098083,-0.723489820957,0.104591697454,31.7737979889,0.593632698059,0.401605546474,0.0,0.0600804798305,0.0,0.0,0.0,1.55904078484,1.0,0.0,0.0,0.0,1.17843163013
39015.6534722,24.0,15.0,98.0481567383,32.0811882019,0.150469392538,0.874335646629,31.7299919128,0.164897963405,0.117134951055,0.0,0.0600804798305,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.6541667,10.0,3.0,101.173141479,32.037197113,0.195816338062,0.891069233418,31.6862106323,0.115428574383,0.100401386619,0.0,0.0600804798305,0.0,0.0,0.0,1.67936754227,1.0,0.0,0.0,0.0,1.26938307285
39015.6548611,13.0,0.0,103.129486084,31.9932289124,0.199938774109,0.899435997009,31.6424560547,0.131918370724,0.100401386619,0.0,0.0600804798305,0.0,0.0,0.0,1.63469111919,1.0,0.0,0.0,0.0,1.23561346531
39015.6555556,41.0,28.0,105.416915894,31.9712562561,-0.199938774109,0.769750893116,31.5987281799,0.214367359877,0.167335644364,0.0,0.0593477040529,0.0,0.0,0.0,1.66306841373,1.0,0.0,0.0,0.0,1.2570630312
39015.65625,19.0,21.0,108.53288269,31.9273300171,0.0226734690368,0.924536347389,31.5550251007,0.131918370724,0.133868515491,0.0,0.0593477040529,0.0,0.0,0.0,1.6747713089,1.0,0.0,0.0,0.0,1.26590883732
39015.6569444,3.0,1.0,109.071601868,31.9053764343,-0.0185510218143,0.953820109367,31.5113487244,0.0824489817023,0.0836678221822,0.0,0.0600804798305,0.0,0.0,0.0,1.61380195618,1.0,0.0,0.0,0.0,1.21982395649
